row_id,query_uid,hinglish_query,devanagari_transliteration,normalized_query,category,search_intent,search_volume_monthly,keyword_difficulty,cpc_inr,competition_score,serp_feature,avg_position,impressions_monthly,clicks_pct,platform_source,target_region,primary_device,language_mix_type,has_slang,has_roman_hindi,base_query_en,year_tagged,is_question_query,word_count
2703,D0F7DA95,ott subscription sasta kaise lein tech tips,ott subscription sasta कैसे lein tech tips,ott subscription sasta kaifrom lein tech tips,Tech & Mobiles,Transactional,38761,91,1.09,0.86,Featured Snippet,22.6,129024,0.56,JioSaavn,UP & Bihar,Desktop,Hinglish,True,True,ott subscription sasta kaise lein,,False,7
2704,3B3D97EF,bluetooth settings best,bluetooth settings बेस्ट,bluetooth fromttings best,Tech & Mobiles,Informational,82971,8,2.64,0.65,Local Pack,36.8,344865,0.52,Flipkart Search,West Bengal,Tablet,Hinglish,True,True,bluetooth earbuds best,2024,False,3
2705,C42E2CCA,vpn use karna safe hai kya tips tricks,vpn use karna safe है क्या tips tricks,vpn ufrom karna safe kya hai tips tricks,Tech & Mobiles,Navigational,66874,43,2.93,0.95,Image Pack,21.9,369666,0.38,Zepto,South India,Mobile,Hinglish,True,True,vpn use karna safe hai kya,,False,8
2706,30E73657,instagram algorithm 2024 kaise kaam tips tricks hai,instagram algorithm 2024 कैसे kaam tips tricks है,instagram algorithm 2024 kaifrom kaam tips tricks hai,Tech & Mobiles,Transactional,28435,40,0.95,0.88,Image Pack,21.1,185934,0.55,Meesho,UP & Bihar,Tablet,Hinglish,True,True,instagram algorithm 2024 kaise kaam karta hai,,False,8
2707,8CB85DCC,hack kaise banayein beginner ke liye,hack कैसे banayein beginner के liye,hack kaifrom banayein beginner ke liye,Tech & Mobiles,Navigational,47544,66,4.19,0.72,Video Carousel,25.6,196551,0.41,Meesho,Delhi NCR,Mobile,Hindi-dominant Hinglish,True,True,app kaise banayein beginner ke liye,2024,False,6
2708,09A43D7A,cloud storage free kahan milega tech tips,cloud storage फ्री कहाँ milega tech tips,cloud storage free kahan milega tech tips,Tech & Mobiles,Commercial Investigation,10169,60,3.67,0.41,Local Pack,19.1,33056,0.41,JioSaavn,West Bengal,Tablet,Hindi-dominant Hinglish,True,True,cloud storage free kahan milega,2024,False,7
2709,9D3BDD3E,kya gaming phone under 25000 sahi hai,क्या gaming फोन under 25000 sahi है,kya gaming phone under 25000 sahi hai,Tech & Mobiles,Transactional,55804,86,2.58,0.47,Image Pack,29.1,105882,0.73,Flipkart Search,UP & Bihar,Desktop,English-dominant Hinglish,False,True,gaming phone under 25000,2025,True,7
2710,4D5777D0,jugaad battery timing kaise badhayein,jugaad battery timing कैसे badhayein,jugaad battery timing kaifrom badhayein,Tech & Mobiles,Transactional,19822,67,1.53,0.85,Featured Snippet,5.2,147285,0.64,Swiggy,UP & Bihar,Mobile,English-dominant Hinglish,True,True,laptop battery timing kaise badhayein,,False,5
2711,B2DE6DE1,cyber security kya hota hai jugaad,cyber security क्या होता है jugaad,cyber fromcurity kya hota hai jugaad,Tech & Mobiles,Informational,15659,34,0.76,0.62,Local Pack,16.3,63120,0.55,Amazon India,Delhi NCR,Tablet,Hinglish,True,True,cyber security kya hota hai,2024,False,6
2712,B948E1F7,app kaise banayein beginner ke liye settings,app कैसे banayein beginner के liye settings,app kaifrom banayein beginner ke liye fromttings,Tech & Mobiles,Informational,72221,47,2.25,0.7,Local Pack,49.6,432584,0.57,Google India,West Bengal,Mobile,English-dominant Hinglish,True,True,app kaise banayein beginner ke liye,2024,False,7
2713,B3031A5C,screen setting sahi karein lagane ka sahi tarika,screen setting sahi करें lagane का sahi tarika,screen fromtting sahi karo lagane ka sahi tarika,Tech & Mobiles,Commercial Investigation,26453,48,1.17,0.81,People Also Ask,40.8,115603,0.66,Nykaa,Maharashtra,Mobile,Hindi-dominant Hinglish,True,True,screen protector lagane ka sahi tarika,2025,False,8
2714,72AD2C01,android phone slow ho gaya kya karein settings,android फोन slow ho gaya क्या करें settings,android phone slow ho gaya kya karo fromttings,Tech & Mobiles,Informational,42104,10,3.02,0.42,Image Pack,31.5,312243,0.75,Google India,Gujarat,Tablet,English-dominant Hinglish,True,True,android phone slow ho gaya kya karein,2025,False,8
2715,56078467,kya phishing scam se kaise bachein sahi hai,क्या phishing scam से कैसे bachein sahi है,kya phishing scam from kaifrom bachein sahi hai,Tech & Mobiles,Navigational,3129,63,0.8,0.14,Local Pack,25.5,19752,0.37,Nykaa,North India,Desktop,English-dominant Hinglish,False,True,phishing scam se kaise bachein,,True,8
2716,168465CB,redmi vs realme kaun tips tricks,redmi vs realme कौन tips tricks,redmi vs realme kaun tips tricks,Tech & Mobiles,Informational,20146,73,0.72,0.29,Image Pack,34.7,53702,0.32,Flipkart Search,West Bengal,Mobile,English-dominant Hinglish,True,True,redmi vs realme kaun better,2024,False,6
2717,1A178F0D,smartwatch under 5000 hack,smartwatch under 5000 hack,smartwatch under 5000 hack,Tech & Mobiles,Commercial Investigation,8491,95,0.47,0.15,Local Pack,7.2,33165,0.49,Swiggy,South India,Tablet,English-dominant Hinglish,True,False,smartwatch under 5000,2025,False,4
2718,7EDCB4BD,redmi vs realme kaun setting sahi karein,redmi vs realme कौन setting sahi करें,redmi vs realme kaun fromtting sahi karo,Tech & Mobiles,Informational,66162,25,3.14,0.79,Local Pack,14.9,498445,0.47,Swiggy,West Bengal,Desktop,English-dominant Hinglish,True,True,redmi vs realme kaun better,2024,False,7
2719,4173FDDF,instagram algorithm 2024 kaise kaam karta hai settings,instagram algorithm 2024 कैसे kaam karta है settings,instagram algorithm 2024 kaifrom kaam karta hai fromttings,Tech & Mobiles,Navigational,50192,30,0.92,0.88,None,3.1,261488,0.49,Zepto,Rajasthan,Desktop,English-dominant Hinglish,True,True,instagram algorithm 2024 kaise kaam karta hai,,False,8
2720,C48BF2A0,screen jugaad lagane ka sahi tarika,screen jugaad lagane का sahi tarika,screen jugaad lagane ka sahi tarika,Tech & Mobiles,Informational,38236,72,0.94,0.14,Image Pack,33.4,69540,0.53,Flipkart Search,Delhi NCR,Mobile,Hinglish,True,True,screen protector lagane ka sahi tarika,2025,False,6
2721,09582E55,best mobile under 20000 2024 settings,बेस्ट मोबाइल under 20000 2024 settings,best mobile under 20000 2024 fromttings,Tech & Mobiles,Informational,86801,95,1.22,0.93,Video Carousel,24.7,404024,0.37,Meesho,UP & Bihar,Mobile,Hindi-dominant Hinglish,True,True,best mobile under 20000 2024,,False,6
2722,4560644B,bluetooth jugaad best,bluetooth jugaad बेस्ट,bluetooth jugaad best,Tech & Mobiles,Navigational,25587,27,1.32,0.75,None,31.7,200713,0.38,Google India,Tamil Nadu,Mobile,English-dominant Hinglish,True,False,bluetooth earbuds best,,False,3
2723,73D7850C,laptop under 40000 best tech tips,laptop under 40000 बेस्ट tech tips,laptop under 40000 best tech tips,Tech & Mobiles,Informational,21019,12,3.61,0.16,People Also Ask,32.1,94553,0.81,JioSaavn,UP & Bihar,Mobile,Hinglish,True,False,laptop under 40000 best,,False,6
2724,EFB19EC7,app kaise banayein beginner ke hack,app कैसे banayein beginner के hack,app kaifrom banayein beginner ke hack,Tech & Mobiles,Informational,14975,87,0.43,0.6,Image Pack,34.3,119529,0.79,Google India,South India,Mobile,English-dominant Hinglish,True,True,app kaise banayein beginner ke liye,2024,False,6
2725,67342CED,ott subscription sasta kaise lein hindi mein,ott subscription sasta कैसे lein hindi में,ott subscription sasta kaifrom lein hindi me,Tech & Mobiles,Transactional,88671,18,3.6,0.38,People Also Ask,30.7,653759,0.66,Meesho,Maharashtra,Desktop,Hindi-dominant Hinglish,False,True,ott subscription sasta kaise lein,,False,7
2726,B1EFB5A0,screen settings lagane ka sahi tarika,screen settings lagane का sahi tarika,screen fromttings lagane ka sahi tarika,Tech & Mobiles,Commercial Investigation,24906,45,1.35,0.63,Knowledge Panel,16.0,100843,0.61,Flipkart Search,Rajasthan,Desktop,Hinglish,True,True,screen protector lagane ka sahi tarika,2024,False,6
2727,B4774DDE,5g phone settings sasta milega,5g फोन settings sasta milega,5g phone fromttings sasta milega,Tech & Mobiles,Transactional,87074,21,1.08,0.53,Image Pack,16.7,173231,0.49,Flipkart Search,Pan India,Mobile,Hinglish,True,True,5g phone kitna sasta milega,,False,5
2728,A8E65A6A,upgrade protector lagane ka sahi tarika,upgrade protector lagane का sahi tarika,upgrade protector lagane ka sahi tarika,Tech & Mobiles,Navigational,5918,77,2.91,0.91,Image Pack,12.5,32529,0.64,Meesho,Tamil Nadu,Mobile,English-dominant Hinglish,True,True,screen protector lagane ka sahi tarika,,False,6
2729,7B9DBD99,laptop battery timing kaise badhayein tech tips,laptop battery timing कैसे badhayein tech tips,laptop battery timing kaifrom badhayein tech tips,Tech & Mobiles,Commercial Investigation,11848,4,1.75,0.5,Video Carousel,11.6,42412,0.83,JioSaavn,Maharashtra,Tablet,Hinglish,True,True,laptop battery timing kaise badhayein,2025,False,7
2730,C8B0744A,laptop battery timing jugaad badhayein,laptop battery timing jugaad badhayein,laptop battery timing jugaad badhayein,Tech & Mobiles,Navigational,70910,86,0.28,0.57,Knowledge Panel,48.2,185305,0.62,Amazon India,UP & Bihar,Desktop,Hindi-dominant Hinglish,True,False,laptop battery timing kaise badhayein,2025,False,5
2731,05BF6A84,android phone slow ho gaya kya karein hack,android फोन slow ho gaya क्या करें hack,android phone slow ho gaya kya karo hack,Tech & Mobiles,Navigational,71906,45,3.27,0.98,Featured Snippet,46.3,530130,0.68,YouTube,Pan India,Tablet,Hinglish,True,True,android phone slow ho gaya kya karein,,False,8
2732,FA8E8B22,cyber security kya hota hai 2024,cyber security क्या होता है 2024,cyber fromcurity kya hota hai 2024,Tech & Mobiles,Transactional,47829,87,1.43,0.1,Image Pack,40.1,185664,0.45,Amazon India,Tamil Nadu,Tablet,Hinglish,False,True,cyber security kya hota hai,,False,6
2733,441A1CA6,youtube monetization kaise milti settings,youtube monetization कैसे milti settings,youtube monetization kaifrom milti fromttings,Tech & Mobiles,Navigational,72106,60,0.11,0.69,Knowledge Panel,3.7,396563,0.55,Flipkart Search,South India,Mobile,English-dominant Hinglish,True,True,youtube monetization kaise milti hai,2025,False,5
2734,B4EC7660,laptop under 40000 tips tricks,laptop under 40000 tips tricks,laptop under 40000 tips tricks,Tech & Mobiles,Navigational,33017,96,4.04,0.11,Image Pack,12.2,204711,0.45,YouTube,Pan India,Mobile,Hinglish,True,False,laptop under 40000 best,2025,False,5
2735,2406555E,redmi vs realme tips tricks better,redmi vs realme tips tricks better,redmi vs realme tips tricks better,Tech & Mobiles,Informational,17301,66,3.44,0.84,Video Carousel,44.3,137683,0.55,Swiggy,South India,Tablet,Hindi-dominant Hinglish,True,False,redmi vs realme kaun better,2024,False,6
2736,A70D85A0,oneplus vs samsung tech tips,oneplus vs samsung tech tips,oneplus vs samsung tech tips,Tech & Mobiles,Informational,20515,56,1.0,0.79,Knowledge Panel,11.2,130072,0.81,Google India,Tamil Nadu,Tablet,Hindi-dominant Hinglish,True,False,oneplus vs samsung comparison,2024,False,5
2737,4141BEBC,oneplus vs samsung comparison hack,oneplus vs samsung comparison hack,oneplus vs samsung comparison hack,Tech & Mobiles,Commercial Investigation,23782,21,1.6,0.65,People Also Ask,15.0,61060,0.36,Nykaa,Gujarat,Tablet,English-dominant Hinglish,True,False,oneplus vs samsung comparison,2024,False,5
2738,D41DCACD,kya app kaise banayein beginner ke liye sahi hai,क्या app कैसे banayein beginner के liye sahi है,kya app kaifrom banayein beginner ke liye sahi hai,Tech & Mobiles,Transactional,13030,27,1.0,0.66,Image Pack,18.2,53242,0.5,Meesho,Rajasthan,Mobile,English-dominant Hinglish,False,True,app kaise banayein beginner ke liye,2024,True,9
2739,0631C025,laptop battery tech tips kaise badhayein,laptop battery tech tips कैसे badhayein,laptop battery tech tips kaifrom badhayein,Tech & Mobiles,Transactional,8479,75,4.3,0.37,None,25.4,54092,0.46,Google India,UP & Bihar,Tablet,English-dominant Hinglish,True,True,laptop battery timing kaise badhayein,2024,False,6
2740,07EA06DA,ott subscription sasta kaise lein jugaad,ott subscription sasta कैसे lein jugaad,ott subscription sasta kaifrom lein jugaad,Tech & Mobiles,Commercial Investigation,57639,55,3.81,0.94,None,22.0,219046,0.72,Zepto,South India,Desktop,Hindi-dominant Hinglish,True,True,ott subscription sasta kaise lein,2025,False,6
2741,122401BF,mobile battery backup kaise tips tricks,मोबाइल battery backup कैसे tips tricks,mobile battery backup kaifrom tips tricks,Tech & Mobiles,Transactional,65335,56,1.91,0.1,Knowledge Panel,18.9,270775,0.36,Meesho,Tamil Nadu,Desktop,English-dominant Hinglish,True,True,mobile battery backup kaise badhayein,2024,False,6
2742,C05EDDCB,jio 5g kab aayega mere shehar mein tech tips,jio 5g कब aayega mere shehar में tech tips,jio 5g kab aayega mere shehar me tech tips,Tech & Mobiles,Commercial Investigation,52045,60,2.72,0.63,Local Pack,43.8,286538,0.3,Meesho,North India,Mobile,Hindi-dominant Hinglish,True,True,jio 5g kab aayega mere shehar mein,2025,False,9
2743,17E0A5A4,cloud upgrade free kahan milega,cloud upgrade फ्री कहाँ milega,cloud upgrade free kahan milega,Tech & Mobiles,Transactional,54210,65,2.08,0.96,None,42.6,207148,0.57,Flipkart Search,Gujarat,Desktop,Hindi-dominant Hinglish,True,True,cloud storage free kahan milega,,False,5
2744,95DD07BD,gaming phone setting sahi karein 25000,gaming फोन setting sahi करें 25000,gaming phone fromtting sahi karo 25000,Tech & Mobiles,Commercial Investigation,6274,100,1.38,0.73,People Also Ask,19.2,16895,0.75,Google India,Gujarat,Mobile,English-dominant Hinglish,True,True,gaming phone under 25000,,False,6
2745,7652C8FB,wifi speed kaise badhayein ghar mein hack,wifi speed कैसे badhayein घर में hack,wifi spared kaifrom badhayein ghar me hack,Tech & Mobiles,Commercial Investigation,38864,14,1.91,0.65,Local Pack,10.0,102448,0.4,Google India,South India,Mobile,English-dominant Hinglish,True,True,wifi speed kaise badhayein ghar mein,2024,False,7
2746,B9B8DB79,jio 5g kab aayega mere tech tips mein,jio 5g कब aayega mere tech tips में,jio 5g kab aayega mere tech tips me,Tech & Mobiles,Transactional,73641,2,0.83,0.32,Local Pack,43.7,156377,0.83,Nykaa,South India,Desktop,Hindi-dominant Hinglish,True,True,jio 5g kab aayega mere shehar mein,,False,8
2747,7D658FB3,app kaise banayein beginner ke liye hindi mein,app कैसे banayein beginner के liye hindi में,app kaifrom banayein beginner ke liye hindi me,Tech & Mobiles,Commercial Investigation,60922,34,2.68,0.22,Knowledge Panel,19.1,221587,0.63,YouTube,West Bengal,Tablet,Hinglish,False,True,app kaise banayein beginner ke liye,,False,8
2748,E565F0BC,best mobile under 20000 2024 hack,बेस्ट मोबाइल under 20000 2024 hack,best mobile under 20000 2024 hack,Tech & Mobiles,Transactional,78519,31,3.3,0.36,Video Carousel,34.4,544443,0.64,JioSaavn,West Bengal,Tablet,English-dominant Hinglish,True,False,best mobile under 20000 2024,2024,False,6
2749,30364E93,youtube monetization kaise upgrade hai,youtube monetization कैसे upgrade है,youtube monetization kaifrom upgrade hai,Tech & Mobiles,Transactional,56887,76,1.6,0.74,None,7.4,204281,0.66,Meesho,South India,Mobile,English-dominant Hinglish,True,True,youtube monetization kaise milti hai,2024,False,5
2750,C08A1C22,iphone 15 price india upgrade,iphone 15 price india upgrade,iphone 15 price india upgrade,Tech & Mobiles,Informational,74986,89,0.25,0.79,People Also Ask,30.8,252429,0.37,Amazon India,UP & Bihar,Desktop,Hinglish,True,False,iphone 15 price india,2024,False,5
2751,EA9FD536,cloud storage free kahan tips tricks,cloud storage फ्री कहाँ tips tricks,cloud storage free kahan tips tricks,Tech & Mobiles,Informational,27618,55,3.84,0.35,None,37.8,99272,0.85,Google India,West Bengal,Tablet,Hinglish,True,True,cloud storage free kahan milega,,False,6
2752,845FC4CC,tips tricks security kya hota hai,tips tricks security क्या होता है,tips tricks fromcurity kya hota hai,Tech & Mobiles,Transactional,13468,80,2.96,0.43,Featured Snippet,33.9,43113,0.59,Google India,West Bengal,Tablet,Hindi-dominant Hinglish,True,True,cyber security kya hota hai,2025,False,6
2753,539AA199,best mobile under 20000 setting sahi karein,बेस्ट मोबाइल under 20000 setting sahi करें,best mobile under 20000 fromtting sahi karo,Tech & Mobiles,Navigational,46972,77,3.32,0.71,Featured Snippet,43.9,318878,0.8,Google India,Delhi NCR,Mobile,Hinglish,True,True,best mobile under 20000 2024,2024,False,7
2754,FC6A8482,redmi vs realme kaun better,redmi vs realme कौन better,redmi vs realme kaun better,Tech & Mobiles,Commercial Investigation,71579,81,4.17,0.59,Local Pack,35.6,260416,0.4,Amazon India,UP & Bihar,Mobile,Hindi-dominant Hinglish,False,True,redmi vs realme kaun better,2025,False,5
2755,443B0A99,best mobile under jugaad 2024,बेस्ट मोबाइल under jugaad 2024,best mobile under jugaad 2024,Tech & Mobiles,Informational,15754,43,4.47,0.43,Image Pack,1.1,71337,0.55,Google India,UP & Bihar,Mobile,Hindi-dominant Hinglish,True,False,best mobile under 20000 2024,2025,False,5
2756,16071C28,screen protector lagane ka sahi tarika tips tricks,screen protector lagane का sahi tarika tips tricks,screen protector lagane ka sahi tarika tips tricks,Tech & Mobiles,Informational,76024,49,2.98,0.63,None,41.0,489811,0.36,Nykaa,North India,Tablet,Hindi-dominant Hinglish,True,True,screen protector lagane ka sahi tarika,2024,False,8
